video_title,bullet_time,bullet_content,sentiment_score,analysis_result
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-07-21 15:08:30,压轴必是相约98,0.06862849531033566,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-24 20:08:37,我万万没想到是磊磊,0.15841326591520277,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-10 12:32:48,我爱黎明，我爱黎明，我爱黎明,0.9976228623684457,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-05 18:30:29,娃哈哈矿泉水,0.765825481252658,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-01 09:36:57,黑涩会美眉唱过风格不一样的,0.9650460325136222,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-05-03 19:30:40,新宝岛,0.621737452494934,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-04-29 00:02:21,梦幻联动,0.8361112027760083,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-28 18:25:50,不是出道曲哦，出道曲是不可能错过你,0.5501000319607215,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-25 22:24:09,当年的芸式唱腔,0.691444066643552,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-02-19 13:05:05,游鸿明把我炸出来了,0.5799258129219194,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-02-13 16:04:23,这个必须出来一下，现在歌单还有,0.5518880654695804,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-02-12 14:58:10,jpy写给自己的。。学友翻唱而已,0.8984340701605763,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-01-11 11:18:27,我，火油，砸场子,0.4191182462934423,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-12 15:36:01,苏永康成名作,0.6612958588781941,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-12 15:35:24,天王时代,0.8088468949888838,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-08 23:45:25,年年都有张学友,0.5838698677094176,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-07 14:40:01,2哥出道好早,0.42725186301543694,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-05 20:49:38,没有夏洛吗?,0.810477687900298,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-02 13:22:19,我爱黎明我爱黎明,0.9830655868115283,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-18 21:50:41,JPY写给学友的,0.727466210894212,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-13 03:41:37,好有那个年代的感觉,0.7489468172409162,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-10 15:17:27,这年好强啊,0.1837233963534416,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-22 21:54:44,~JYP~,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 15:05:45,LeonLeonLeonLeon,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-03 17:59:01,矿泉水之歌,0.6011028547590941,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-15 00:39:41,哎，纯净偶像塌方了,0.8870821888533571,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-12-20 01:20:47,力宏人设也崩了，步云迪后尘,0.8386223586808025,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-10-26 23:10:42,茄子打职业前,0.4135819061467165,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-09-20 02:19:17,我说我要你快乐——,0.9518816681935547,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-09-14 20:39:30,梅开一度,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-26 19:43:22,应该把MV刚开始那段也减上去,0.850355021854801,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-01-22 19:08:24,黎明粤语歌,0.8639312594176498,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-31 18:43:28,帅翻帅翻帅翻,0.8893600601573829,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-31 18:42:05,我喜欢黎明立麦唱这歌,0.9945837924443229,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-26 17:45:38,模仿迈克尔开始了吗？,0.459542150873823,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-16 20:36:56,从这年开始，黎明在电音的路上越走越远了,0.6638324572305473,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-20 15:47:06,转型去玩R&B了,0.8239188438539937,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 15:06:02,啊啊啊啊Leon,0.8794433566334721,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-28 15:18:57,2021年末他下线了,0.48968969274551233,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-12-30 11:50:56,谁能想到王力宏会这样,0.8986794630751659,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-12-18 18:05:45,电音祖师爷黎明,0.463189473039869,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-10-10 03:42:54,雷颂德要发飙了,0.7210851731783998,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-26 11:50:01,-1岁,0.5966219184812913,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-15 22:26:03,风云雄霸天下,0.45183367597410684,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-15 03:51:19,卷起来了,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-13 10:54:34,这一年都是和初恋的的回忆，现在的老婆当时8岁，哎,0.9980053177690202,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-06 19:05:30,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,0.9998823042644489,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-05 15:16:39,大家好才是真的话,0.5160284584203345,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-10-27 21:49:50,哭了。。。是黑白的,0.8696018065759347,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-10-27 14:59:50,老大老大老大爱你,0.025969980697787554,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-10-27 14:59:36,老大老大老大爱你,0.025969980697787554,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-10-24 17:13:41,gigi!!!!,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-10-19 17:50:01,姑娘下来吧 工头答应给钱了,0.1746012428499526,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-21 22:04:51,这年脍炙人口的歌太多了,0.19977931574499752,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-19 21:27:44,梁咏琪火的时候是靠跟郑伊健搞三角恋火的,0.7386413276436083,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-13 15:46:25,乌蝇哥,0.6000799053524193,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-13 15:45:53,痛,0.7093023255813952,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-13 15:44:48,山鸡,0.7049500740810135,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-13 15:43:56,王靖雯,0.7997918680636315,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-05 13:23:21,这首还真的没听过呢。,0.6630565476698764,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-05 13:22:25,我只想到纯净水。。。,0.24874412826042291,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-05 13:18:37,卧槽，大仙出来了。,0.4737672181921908,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-05 13:17:05,神曲,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-03 18:41:21,二杀,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-08-30 01:43:23,大陆当时确实没有这种抄袭成风，遍地巴拉的音乐环境,0.696940437904556,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-08-27 21:24:00,王炸,0.8418879760491043,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-08-25 04:11:44,我想我是海王,0.5180297910986704,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-08-25 04:09:26,嘿嘿，我是男生,0.7131857735707243,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-08-19 00:47:40,我十岁啦,0.26994827121965803,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-08-18 19:13:09,回忆,0.9456521739130435,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-08-17 14:58:40,FFFFFFFFFFFFFFFFFFFFFFFFFFF,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-08-11 23:18:45,6666666,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-08-03 23:00:03,山无棱 天地合 地壳运动般的爱情~~~~~~~~,0.863287858648058,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-08-01 20:58:14,朱骏,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-31 15:57:35,相约98,0.07565353203396996,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-31 13:13:24,平頭萱~,0.427962249072561,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-30 06:43:52,锋菲hhh,0.9287065226948995,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-28 15:34:23,来了,0.5262327818078083,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-27 18:57:47,?????????,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-24 22:12:25,好喜欢范晓萱,0.8237954646725731,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-24 19:00:17,人呢？？,0.19868287871975843,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-23 16:30:16,徐怀钰当年不愿意被潜规则所以被雪藏了,0.9890109855870989,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-23 00:33:00,哈哈,0.5262327818078083,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-22 15:28:14,妇炎洁来了,0.36659314554204503,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-22 15:25:24,红豆 经典,0.8956703264543376,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-21 19:42:26,《还珠》二刷,0.6388650679807041,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-21 19:41:29,暑假档，回不去的童年啊,0.9521232986418382,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-19 11:45:31,太痛了,0.5351662120420734,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-18 21:06:25,中国好闺蜜？,0.9677284885147982,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-18 21:05:22,那英又来了,0.3076923076923076,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-18 21:01:36,有石猴,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-16 20:35:41,不服老不行，特么首首都会唱,0.2830073561910684,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-12 11:36:32,出生啦,0.7499999999999999,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-06 23:25:46,汉化哈,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-04 20:44:34,"諸神之戰的前哨戰,就此開始",0.1819560689632519,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-04 09:03:28,广州好迪,0.44519683193360093,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-01 01:01:33,抄袭的日文歌就别放啦~,0.769349519552755,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-28 01:55:14,广州1好迪,0.25973013393175404,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-27 23:32:35,梁咏琪-胆小鬼,0.4708635413470116,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-26 22:59:28,广州好迪,0.44519683193360093,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-26 21:56:45,我出生了,0.7499999999999999,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-23 19:33:06,奶茶情歌上线,0.9886511579407665,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-22 20:55:42,越听以前的歌 越烦现在内娱的土鸡瓦狗缝合怪,0.5510636122587848,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-22 03:59:59,教授,0.7323943661971831,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-22 03:56:14,最喜欢短发,0.7130464789185268,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-22 03:55:12,这首太经典了,0.7072831412570794,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-22 03:54:59,巅峰,0.7499999999999999,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-22 03:52:31,那时真的听吐了。。。,0.25542169407895676,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-22 03:51:39,初二,0.875,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-21 23:47:04,广州好迪,0.44519683193360093,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-20 15:42:15,这时候快转型唱跳歌手了,0.8588706020458937,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-19 09:40:06,看完2021重回1988，那个顺耳,0.32458558691629125,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-17 10:28:19,???这是她唱的????,0.12937407186048877,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-17 10:27:47,伍佰,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-17 10:25:48,这个歌和鸭子,0.7015622526298516,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-15 20:20:16,写给陈慧琳的,0.6898639629368674,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-14 22:06:30,这歌我还以为是08年的，没想到这么早,0.3039769977101099,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-13 00:52:07,好迪，真滴好！,0.644539050534632,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-12 14:39:57,觉得还是98年神仙打架啊,0.1985030852342139,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-12 14:39:36,跪下唱,0.8392370218911833,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-12 14:36:21,老洗脑了,0.43603902317993226,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-12 14:35:27,小时候空耳成一生一世毛朱熹,0.9725417180428143,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-11 09:23:58,怎么没有小虎队啊？,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-07 19:02:12,广州好迪,0.44519683193360093,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-06 13:52:52,真神仙打架。。。,0.7190199027788402,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-05 21:01:50,开始去搞R&B了,0.23369512485646082,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-05 20:56:51,琳公主出道就一身资源，有钱任性,0.9888808830914313,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-04 19:07:12,这一年我已经会说话了,0.5124783663099437,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-02 14:11:07,女神啊,0.7499999999999999,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-01 16:03:55,许茹芸立牌,0.19559952243534506,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-01 16:02:43,立牌了,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-01 16:01:37,想出头太难了,0.2998114037868951,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-30 22:48:08,鸡哥嗓音独特，大爱,0.9417728148823666,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-30 22:47:10,三连杀,0.41336891252587116,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-30 03:00:33,showgood,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-29 14:39:30,吼吼,0.5645417826353041,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-29 10:29:23,跪下唱征服,0.9337731030918903,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-29 10:27:34,哈哈 黄磊这首歌,0.86145033517163,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-28 17:59:40,这个顺序很灵性,0.6140005248659283,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-28 17:04:47,????????????,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-27 21:03:52,华强 老虎会面驻场歌曲,0.7243582547121793,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-27 15:25:12,起立,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-27 15:23:12,转型了,0.7499999999999999,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-27 15:18:54,啊啊啊啊啊啊,0.9563024306917736,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-27 05:09:39,琼瑶,0.485377283562902,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-26 20:24:13,神中神中神,0.8100865155264088,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-26 20:23:43,神中神,0.8257210737583277,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-26 20:23:17,神中神中神,0.8100865155264088,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-26 20:22:40,神中神,0.8257210737583277,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-26 18:58:40,我去,0.5131611932815242,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-26 18:56:56,我爱黎明,0.8892573647438486,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-26 18:54:37,我的大爱,0.7526095931727222,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-26 18:54:27,我去,0.5131611932815242,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-26 18:52:36,我刘哥,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-26 18:51:55,最早的洗脑神曲吧,0.23253029886750665,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-26 18:51:35,天王,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-26 18:50:47,爷青回,0.3594616674314972,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-26 18:50:36,王炸,0.8418879760491043,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-25 23:16:40,98年范晓萱年,0.0747923293675864,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-25 22:38:35,全是神仙啊~~没有一首稍微冷门的歌~~全是王炸,0.9965580179088974,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-25 21:28:46,邰正宵还唱过一个啥来着,0.8376237489676797,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-23 15:27:28,现在看不了还珠了，找不到资源,0.3708481645486972,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-23 15:27:10,唱了之后还是没爱人,0.8778265982787312,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-22 14:49:20,前面扮小乌龟的别走,0.8333989737900582,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-18 14:11:07,继94年之后的又一年全是爆款,0.7471833241407969,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-18 14:10:16,哭了,0.7049180327868854,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-18 14:09:37,还珠二杀,0.4268306355229209,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-18 14:07:23,连续轰炸,0.2983153035537437,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-18 14:07:06,这一年的都好爱,0.8608851893073951,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-15 10:47:10,出生年！！！,0.4352015766922501,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-12 16:47:37,神曲,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-11 16:05:55,神曲,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-11 16:04:30,大神,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-11 16:03:56,泪目,0.7500624229391235,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-11 16:00:41,哇记事本,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-10 12:46:43,"来吧,来吧,相约--",0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-08 19:23:25,平民天后,0.6505914559788638,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-08 19:21:16,大神终于来了,0.5613582728500267,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-08 19:19:49,让点歌台主持人吐过的歌，哈哈,0.7659885747091429,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-08 19:18:49,黑哥,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-08 15:12:05,天后的养老保险之一,0.5455470111767523,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-08 14:38:00,高妹啊,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-07 23:13:30,这瓜保熟么,0.5136559587232669,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-06 23:19:48,黎明的我这样爱你呢,0.8892573647438486,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-06 00:24:37,华仔我爱你,0.9036697257837717,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-06 00:19:44,起立,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-05-05 23:59:52,这一年我来啦！,0.5492584745762712,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-28 18:16:27,又一年4大天王聚首,0.25421320183967333,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-28 18:12:54,相约98呢？,0.07565353203396996,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-26 14:54:31,好酷的MV,0.4737672181921908,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-26 14:54:22,100样可能最爱,0.702179165176947,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-25 19:35:59,好迪真好，大家好才是真的好,0.8056103332298924,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-24 00:35:04,连着炸吗？,0.5193138830795896,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-23 23:35:00,甜,0.7692307692307692,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-23 23:13:47,差三天就出生了！,0.1471706700857005,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-22 22:08:12,全体起立,0.32649808098307553,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-22 16:21:30,都是横扫级别的,0.7761993584529984,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-21 23:45:41,大家好才是真的好,0.7250629389789853,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-21 23:44:26,KTV必点歌之一,0.16135581562971457,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-17 23:48:45,天啊,0.38121739130434773,neutral
