video_title,bullet_time,bullet_content,sentiment_score,analysis_result
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-16 22:42:17,龙在江湖,0.9322703487667651,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-16 22:36:50,这首得跪着唱,0.8369587512895927,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-16 22:33:57,大家好才是真的好,0.7250629389789853,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-16 18:07:38,我是女生，漂亮得女生…,0.8854885100503233,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-15 01:06:55,98年我是谁 我在哪？？,0.018294840016175873,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-14 02:26:33,我擦。。,0.29526023418167513,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-10 00:53:44,红豆我超喜欢,0.8778804874246703,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-07 13:42:18,这首谢霆锋自己作词作曲,0.8312893424712127,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-05 11:32:28,全体起立,0.32649808098307553,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-03 11:59:49,我的最爱,0.7790473730968941,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-03 09:13:19,霆锋,0.6923786120385603,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-03 03:50:20,高中年代啊,0.7003208674212132,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-02 18:46:44,87年11岁,0.35606199633225066,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-02 16:00:57,台三千,0.9023078339611877,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-02 16:00:16,标准琳姐富二代,0.64043882850039,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-01 16:27:28,华仔最经典 没有之一,0.9224457285076874,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-01 16:25:57,纯挚年代,0.5888656572859202,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-01 12:40:37,张宇真的棒,0.5592559274215568,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-31 17:50:36,都是经典,0.7785039195989645,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-31 09:16:47,老马,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:14:33,对哦98年怎么没有相约98,0.007295334546360777,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:13:05,游鸿明好歌也很多,0.9053198877123706,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:04:55,超爱,0.772730741840251,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:03:22,每一首都那么高能。。,0.37879584607774064,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:03:03,救命神曲。。。,0.8355674936496276,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:02:43,这个太经典。。。,0.5591443425180562,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:02:24,哦我的老林,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:02:08,妈耶,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:02:03,这个也超红。。。,0.559572672169593,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:01:39,啊啊全程高能。。,0.4993830646484083,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:01:25,好听死了,0.1715087548077272,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:01:02,这个也好经典。。。,0.7288489970373577,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:00:31,这个好经典,0.8450529172293507,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:00:10,救命救命,0.9350851483655283,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 18:59:56,哈这个也好听~,0.33333333333333337,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 18:59:41,神曲很爱！,0.832373504324142,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 18:59:10,救命起来,0.8,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 18:58:49,持续高能。。,0.43810951182234037,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 18:58:40,救命。。上来就王炸,0.9402362701457192,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-29 22:40:32,好漂亮,0.9389688394024527,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-28 23:28:14,跪下,0.47795503931718886,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-28 23:27:54,女神,0.7499999999999999,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-28 23:26:05,神曲,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-28 23:24:15,王炸,0.8418879760491043,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-28 00:42:45,尔康！是你吗？！,0.2176953887551023,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-27 16:04:41,邰正宵,0.4737672181921908,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-27 01:35:21,2022王力宏塌房了,0.7904182616090067,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-26 13:24:47,98年才是真正的巅峰,0.1331142553267517,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-26 02:41:59,寻你也无敌,0.9848763670205551,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-25 18:16:41,98年往后的歌曲就接近现在了,0.514882819449923,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-24 18:58:24,JYP,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-24 13:10:47,学友！,0.7499999999999999,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-24 13:09:54,山鸡,0.7049500740810135,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-24 13:09:38,谢霆锋！,0.6923786120385603,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-24 00:17:22,除了厨子的到现在都会,0.5527935526587134,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-24 00:14:48,3/4,0.8571428571428571,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-24 00:14:31,神曲,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-24 00:14:24,3/3,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-24 00:14:13,2/2,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-23 18:40:29,出道了,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-23 18:39:38,早期,0.590909090909091,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-23 18:39:25,才子,0.33333333333333337,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-23 18:39:09,韩国的,0.220183486238532,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-23 18:34:39,海珠格格,0.9462604621746071,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-23 18:34:24,神曲,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-23 18:34:04,大伙,0.33333333333333337,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-22 21:18:31,那个时代，喜欢的实在太多,0.6471392018215733,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-22 01:46:07,什么，这个竟然不是任静和付笛生唱的,0.09571495803086272,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-21 23:41:22,最爱,0.7790473730968941,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-21 00:22:30,GIGI,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-20 22:36:13,广州好迪！,0.44519683193360093,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-20 18:45:27,这个真好听,0.33715818128822317,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-20 09:08:16,还有歌神,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-20 09:07:48,小刚,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-20 09:07:11,笨小孩,0.18283503941889157,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-20 09:06:52,当   当   当,0.5262327818078083,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-20 09:06:12,伤心太平洋好好听,0.6205212904079529,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-20 09:06:00,当年这歌真就大街小巷,0.8561676684226871,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-19 23:00:24,刘德华张学友快出来了,0.9838915721078557,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-19 20:57:13,哈哈哈哈哈哈哈哈哈哈哈,0.9957269865929866,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-19 20:29:12,这年我上小学6岁了,0.4214119547939701,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-19 15:14:36,好迪洗发水,0.13422618688757215,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-19 13:22:25,讲声多谢乌蝇哥,0.7848834423144085,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-19 12:51:37,宇哥开局必须有排面,0.44767845850986676,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 22:33:04,黄老师,0.7988334425459029,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 22:31:47,哇哈哈,0.5262327818078083,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 22:31:33,个子高了就是不好,0.22618163807565306,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 22:30:46,我爱黎明,0.8892573647438486,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 22:28:14,我首次梦遗的对象,0.9269247920305137,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 22:26:29,乌蝇哥,0.6000799053524193,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 22:21:27,啊……………,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 21:47:33,张惠妹，任贤齐，动力火车,0.42085432168013626,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 21:44:11,雨蝶，当,0.8780844279994069,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 15:25:48,有100样可能的Leon,0.4007293612471228,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 15:25:36,表白Leon,0.26690094383344753,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 15:06:09,我爱你黎明,0.8892573647438486,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 15:05:32,黎明黎明黎明黎明黎明黎明,0.9976861729924174,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 15:05:24,表白Leon,0.26690094383344753,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 14:22:01,鲜橙多,0.07565353203396996,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 10:06:35,曾经的女神,0.7499999999999999,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-17 21:14:30,这首歌这么早?,0.8056194039648961,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-16 23:35:59,改我了吧，哦～有一个笨小孩…,0.09473480987521765,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-16 22:51:38,好迪真好,0.6357689371160968,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-15 22:04:55,98 还珠霸屏.....,0.06862189606944491,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-15 17:38:45,我两岁了,0.5487130808498154,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-15 14:27:52,哇哈哈,0.5262327818078083,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-15 14:24:51,KTV一直唱了很多年,0.49213398441241574,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-15 14:21:05,李翊君是ost大户吧,0.8634684401475448,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-15 14:20:26,神曲,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-15 01:23:18,张宇作曲吗，张宇太牛了吧,0.06377161375878937,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-15 00:50:31,游鸿明！,0.5609885163185326,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-14 02:39:36,呀哈哈哈啊啊,0.9468817859652766,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-14 00:13:46,抵达,0.5882352941176469,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-13 22:14:16,纯净水,0.3308966239680502,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-13 03:23:45,典,0.8627450980392156,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-13 01:06:35,我三天了,0.30270709035615884,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-13 00:43:13,大师兄,0.7633737569297433,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-13 00:41:17,跪下,0.47795503931718886,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-13 00:31:07,天后,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-12 17:18:56,天后驾到,0.5407187290010921,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-12 01:55:34,这一年全国发洪水，也是这一年，还珠格格火遍全国,0.566868666005339,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-12 01:48:40,好迪,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-11 19:43:27,相约98呢,0.07565353203396996,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-11 16:57:21,98年最强，没有之一,0.18186927641617845,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-10 19:07:42,相约98呢？,0.07565353203396996,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-10 00:54:45,卧槽,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-09 23:25:28,广州好迪,0.44519683193360093,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-09 22:01:15,一会儿知心爱人要出来了吧,0.8991776608517072,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-09 00:57:38,笨小孩,0.18283503941889157,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-09 00:56:36,大家好才是真的好,0.7250629389789853,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-08 23:03:28,王炸王炸王炸都是王炸，神仙打架,0.9997622881640901,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-08 18:51:51,把我炸出来了,0.5454545454545455,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-08 15:16:16,又想起了强子，哈哈哈哈,0.9258287297190732,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-08 15:13:50,哦，刻入记忆,0.8121672572508648,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-07 23:52:10,地球最后的夜晚,0.9611019434116977,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-07 03:31:35,我也是从这首认识他的,0.641509433962264,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-07 03:29:26,有多牛逼？我到现在也没觉出来,0.62801231376606,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-07 03:28:56,当年非常反感这剧，全国各省电视台都在播，我宁可关电视也不看,0.03718841327360256,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-04 21:46:30,雷颂德绝配黎明,0.9857255638766953,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-04 21:43:53,刚从英国回来,0.8066938831640301,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-04 00:54:10,看到了滴答滴,0.1720219393215977,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-27 23:12:29,伍佰?,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-27 23:09:06,华仔,0.7780115137513772,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-27 23:03:49,梁咏琪!,0.6257464253152349,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-25 17:12:19,卧槽,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-25 00:33:11,盲才相约98,0.2515156294052622,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-24 02:50:26,天王的神作,0.21803254987337495,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-23 22:02:27,这么早？,0.5225225225225225,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-23 03:42:00,98年怎么回事,0.04239192264789282,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-21 20:41:29,b不想独自快乐,0.9972048041160686,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-21 17:00:03,张宇yyds,0.2367421413031563,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-21 15:00:45,全体起立,0.32649808098307553,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-19 01:31:02,奶茶汉化组登场,0.9934247982134476,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-19 01:26:10,金曲,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-17 21:48:24,我诞生了,0.8999999999999999,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-17 21:32:19,姐出生咯,0.7248403332664425,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-17 03:09:53,....,0.27272727272727293,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-16 23:28:25,湖人总冠军,0.9668605703840113,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-15 18:55:40,leon,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-14 09:52:20,好迪,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-13 23:11:58,齐哥！,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-12 20:59:31,这歌好啊,0.817523697738992,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-12 20:56:28,这个算是国民神曲了吧,0.6605367887988315,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-12 17:02:37,初恋无限,0.9969577963539308,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-12 15:43:34,以前的同学唱的：就这样被你征服，在床上任你摆布，你的动作很粗鲁，但我觉得很舒服,0.9926538829254653,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-12 15:42:00,duang,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-11 00:35:43,98年简直是各路神仙大显神通的一年，,0.05059799199087189,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-07 11:17:22,我出生了,0.7499999999999999,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-06 17:38:34,广州好迪,0.44519683193360093,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-05 22:40:12,更健康是另一对啊,0.838405907627314,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-05 22:39:25,老天爱笨小孩,0.24442983499031934,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-05 14:53:59,林大仙,0.7122984518944279,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:29:22,炸,0.5454545454545455,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:27:51,洗脑,0.4166666666666664,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:26:29,跪下唱征服！,0.9337731030918903,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:25:45,大魔王,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:25:30,我愿意为你,0.5262327818078083,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:24:30,神曲,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:23:26,王炸！,0.8418879760491043,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:23:03,起立！,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:22:43,山鸡,0.7049500740810135,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:22:26,好迪真好 大家好才是真的好,0.8056103332298924,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:22:16,洗脑神曲,0.20591411267114546,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:21:37,那还相约98么,0.09054267873386346,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:21:09,改的日本歌,0.7951073556210678,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:20:43,不苦了 还有点霸气,0.7666481960572511,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 22:20:18,？？？？,0.15789473684210542,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 20:39:41,这个片段，我记了好多年,0.9172655453155313,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-04 03:22:06,jyp honey?,0.4737672181921908,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-03 22:22:26,小黑那时候还在,0.5658367456186085,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-03 17:55:19,也是日语歌翻唱,0.9660844787949445,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-01 19:52:29,哭,0.7049180327868854,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-31 23:08:09,这司机是古巨基吗,0.07281976234297283,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-31 21:37:26,伤心太平洋在街头起码放了半年,0.34376485658346845,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-30 21:49:58,那会他还没留胡子,0.8985290176855408,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-29 23:39:32,游鸿明,0.5609885163185326,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-28 23:36:26,嫖娼,0.5,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-28 22:35:58,卧槽……这竟然是98年的,0.034108964784448914,negative
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-28 20:11:01,范晓萱太美了，女生敢剃寸头就知道颜值多高,0.6838533938200313,neutral
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-28 18:02:42,这两年小齐无敌,0.8902017315326379,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-28 12:31:18,、、,0.7000000000000001,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-27 21:37:49,我还没出生，都听过正常吗,0.7205548713237941,positive
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-27 18:17:39,飘柔,0.7500624229391235,positive
